cs	popsize	wij	s	f	inithom	inithet	p	naa	ntrial	q	err
1	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	10	0	0.010000	2687	270000	9.951852e-03	3.744159e-04
2	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	10	0	0.010000	2753	270000	1.019630e-02	3.789396e-04
3	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	10	0	0.010000	2690	270000	9.962963e-03	3.746228e-04
5	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	10	0	0.010000	2630	270000	9.740741e-03	3.704628e-04
8	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	10	0	0.010000	2819	270000	1.044074e-02	3.834076e-04
13	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	10	0	0.010000	2702	270000	1.000741e-02	3.754490e-04
21	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	10	0	0.010000	2730	270000	1.011111e-02	3.773696e-04
34	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	10	0	0.010000	2778	280000	9.921429e-03	3.671123e-04
55	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	10	0	0.010000	2717	270000	1.006296e-02	3.764791e-04
89	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	10	0	0.010000	2756	270000	1.020741e-02	3.791438e-04
144	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	10	0	0.010000	2771	270000	1.026296e-02	3.801636e-04
233	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	10	0	0.010000	2763	270000	1.023333e-02	3.796201e-04
377	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	10	0	0.010000	2773	270000	1.027037e-02	3.802993e-04
610	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	10	0	0.010000	2705	270000	1.001852e-02	3.756553e-04
987	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	10	0	0.010000	2526	270000	9.355556e-03	3.631348e-04
1597	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	10	0	0.010000	2755	270000	1.020370e-02	3.790758e-04
2584	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	10	0	0.010000	2690	280000	9.607143e-03	3.613083e-04
4181	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	10	0	0.010000	2750	270000	1.018519e-02	3.787352e-04
6765	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	10	0	0.010000	2649	270000	9.811111e-03	3.717854e-04
1	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	0	1	0.000500	518	1030000	5.029126e-04	4.329866e-05
2	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	0	1	0.000500	513	980000	5.234694e-04	4.528715e-05
3	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	0	1	0.000500	527	1030000	5.116505e-04	4.367300e-05
5	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	0	1	0.000500	500	890000	5.617978e-04	4.922991e-05
8	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	0	1	0.000500	484	1180000	4.101695e-04	3.653488e-05
13	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	0	1	0.000500	472	1010000	4.673267e-04	4.215064e-05
21	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	0	1	0.000500	495	1000000	4.950000e-04	4.359645e-05
34	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	0	1	0.000500	510	1100000	4.636364e-04	4.022979e-05
55	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	0	1	0.000500	475	950000	5.000000e-04	4.495424e-05
89	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	0	1	0.000500	510	1030000	4.951456e-04	4.296318e-05
144	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	0	1	0.000500	502	870000	5.770115e-04	5.046187e-05
233	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	0	1	0.000500	525	970000	5.412371e-04	4.628566e-05
377	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	0	1	0.000500	497	930000	5.344086e-04	4.697159e-05
610	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	0	1	0.000500	504	930000	5.419355e-04	4.730104e-05
987	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	0	1	0.000500	520	1050000	4.952381e-04	4.255601e-05
1597	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	0	1	0.000500	508	1020000	4.980392e-04	4.329917e-05
2584	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	0	1	0.000500	498	1010000	4.930693e-04	4.329545e-05
4181	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	0	1	0.000500	512	1020000	5.019608e-04	4.346922e-05
6765	1000	(1.000000,1.000000,1.000000)	0.000000	0.000000	0	1	0.000500	522	940000	5.553191e-04	4.762586e-05
1	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	10	0	0.010000	2738	270000	1.014074e-02	3.779164e-04
2	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	10	0	0.010000	2345	280000	8.375000e-03	3.375540e-04
3	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	10	0	0.010000	2371	280000	8.467857e-03	3.394042e-04
5	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	10	0	0.010000	2450	280000	8.750000e-03	3.449631e-04
8	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	10	0	0.010000	2474	280000	8.835714e-03	3.466336e-04
13	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	10	0	0.010000	2551	280000	9.110714e-03	3.519377e-04
21	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	10	0	0.010000	2708	270000	1.002963e-02	3.758614e-04
34	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	10	0	0.010000	2740	280000	9.785714e-03	3.646178e-04
55	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	10	0	0.010000	2775	280000	9.910714e-03	3.669161e-04
89	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	10	0	0.010000	2668	270000	9.881481e-03	3.731031e-04
144	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	10	0	0.010000	2664	270000	9.866667e-03	3.728261e-04
233	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	10	0	0.010000	2659	270000	9.848148e-03	3.724795e-04
377	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	10	0	0.010000	2799	270000	1.036667e-02	3.820594e-04
610	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	10	0	0.010000	2752	280000	9.828571e-03	3.654075e-04
987	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	10	0	0.010000	2764	280000	9.871429e-03	3.661954e-04
1597	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	10	0	0.010000	2663	270000	9.862963e-03	3.727568e-04
2584	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	10	0	0.010000	2666	270000	9.874074e-03	3.729646e-04
4181	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	10	0	0.010000	2744	270000	1.016296e-02	3.783260e-04
6765	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	10	0	0.010000	2780	270000	1.029630e-02	3.807740e-04
1	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	0	1	0.000500	519	1020000	5.088235e-04	4.376521e-05
2	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	0	1	0.000500	449	1680000	2.672619e-04	2.471792e-05
3	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	0	1	0.000500	444	1800000	2.466667e-04	2.294148e-05
5	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	0	1	0.000500	435	1940000	2.242268e-04	2.106931e-05
8	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	0	1	0.000500	439	2060000	2.131068e-04	1.993310e-05
13	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	0	1	0.000500	438	2160000	2.027778e-04	1.898870e-05
21	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	0	1	0.000500	452	2300000	1.965217e-04	1.811569e-05
34	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	0	1	0.000500	444	2200000	2.018182e-04	1.877072e-05
55	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	0	1	0.000500	439	1870000	2.347594e-04	2.195815e-05
89	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	0	1	0.000500	427	1840000	2.320652e-04	2.200907e-05
144	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	0	1	0.000500	436	1910000	2.282723e-04	2.142478e-05
233	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	0	1	0.000500	444	1950000	2.276923e-04	2.117695e-05
377	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	0	1	0.000500	449	2020000	2.222772e-04	2.055794e-05
610	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	0	1	0.000500	416	1960000	2.122449e-04	2.039391e-05
987	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	0	1	0.000500	421	1860000	2.263441e-04	2.161897e-05
1597	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	0	1	0.000500	458	1770000	2.587571e-04	2.369514e-05
2584	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	0	1	0.000500	436	2390000	1.824268e-04	1.712229e-05
4181	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	0	1	0.000500	423	1940000	2.180412e-04	2.077673e-05
6765	1000	(1.000000,1.000000,1.000000)	0.000000	0.001000	0	1	0.000500	446	1970000	2.263959e-04	2.100913e-05
1	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	10	0	0.010000	2626	270000	9.725926e-03	3.701838e-04
2	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	10	0	0.010000	504	1100000	4.581818e-04	3.999255e-05
3	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	10	0	0.010000	520	970000	5.360825e-04	4.606484e-05
5	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	10	0	0.010000	629	610000	1.031148e-03	8.054295e-05
8	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	10	0	0.010000	858	440000	1.950000e-03	1.303536e-04
13	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	10	0	0.010000	1140	340000	3.352941e-03	1.943123e-04
21	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	10	0	0.010000	1604	310000	5.174194e-03	2.525632e-04
34	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	10	0	0.010000	1865	290000	6.431034e-03	2.909354e-04
55	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	10	0	0.010000	2210	280000	7.892857e-03	3.277732e-04
89	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	10	0	0.010000	2451	280000	8.753571e-03	3.450329e-04
144	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	10	0	0.010000	2583	270000	9.566667e-03	3.671700e-04
233	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	10	0	0.010000	2649	270000	9.811111e-03	3.717854e-04
377	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	10	0	0.010000	2637	270000	9.766667e-03	3.709507e-04
610	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	10	0	0.010000	2734	270000	1.012593e-02	3.776431e-04
987	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	10	0	0.010000	2776	270000	1.028148e-02	3.805028e-04
1597	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	10	0	0.010000	2734	280000	9.764286e-03	3.642223e-04
2584	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	10	0	0.010000	2725	270000	1.009259e-02	3.770273e-04
4181	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	10	0	0.010000	2683	270000	9.937037e-03	3.741399e-04
6765	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	10	0	0.010000	2651	270000	9.818519e-03	3.719243e-04
1	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	0	1	0.000500	547	940000	5.819149e-04	4.875234e-05
2	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	0	1	0.000500	335	100230000	3.342313e-06	3.579151e-07
3	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	0	1	0.000500	268	100230000	2.673850e-06	3.201291e-07
5	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	0	1	0.000500	332	100230000	3.312382e-06	3.563089e-07
8	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	0	1	0.000500	388	54240000	7.153392e-06	7.117881e-07
13	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	0	1	0.000500	389	43770000	8.887366e-06	8.831864e-07
21	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	0	1	0.000500	389	24270000	1.602802e-05	1.592787e-06
34	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	0	1	0.000500	389	20850000	1.865707e-05	1.854047e-06
55	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	0	1	0.000500	392	17540000	2.234892e-05	2.212405e-06
89	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	0	1	0.000500	392	14850000	2.639731e-05	2.613166e-06
144	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	0	1	0.000500	391	13550000	2.885609e-05	2.860216e-06
233	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	0	1	0.000500	397	14750000	2.691525e-05	2.647607e-06
377	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	0	1	0.000500	392	16960000	2.311321e-05	2.288064e-06
610	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	0	1	0.000500	393	15840000	2.481061e-05	2.452967e-06
987	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	0	1	0.000500	394	17100000	2.304094e-05	2.275114e-06
1597	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	0	1	0.000500	388	13390000	2.897685e-05	2.883268e-06
2584	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	0	1	0.000500	398	17140000	2.322054e-05	2.281297e-06
4181	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	0	1	0.000500	392	13980000	2.804006e-05	2.775785e-06
6765	1000	(1.000000,1.000000,1.000000)	0.000000	0.010000	0	1	0.000500	397	13490000	2.942921e-05	2.894896e-06
1	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	10	0	0.010000	2698	270000	9.992593e-03	3.751738e-04
2	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	10	0	0.010000	10	100230000	9.977053e-08	6.183841e-08
21	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	10	0	0.010000	390	42970000	9.076100e-06	9.007848e-07
34	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	10	0	0.010000	407	3060000	1.330065e-04	1.292120e-05
55	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	10	0	0.010000	619	680000	9.102941e-04	7.167946e-05
89	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	10	0	0.010000	1032	380000	2.715789e-03	1.654710e-04
144	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	10	0	0.010000	1754	300000	5.846667e-03	2.728201e-04
233	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	10	0	0.010000	2116	280000	7.557143e-03	3.207810e-04
377	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	10	0	0.010000	2497	280000	8.917857e-03	3.482268e-04
610	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	10	0	0.010000	2640	270000	9.777778e-03	3.711595e-04
987	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	10	0	0.010000	2633	270000	9.751852e-03	3.706720e-04
1597	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	10	0	0.010000	2743	280000	9.796429e-03	3.648154e-04
2584	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	10	0	0.010000	2823	280000	1.008214e-02	3.700437e-04
4181	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	10	0	0.010000	2760	270000	1.022222e-02	3.794160e-04
6765	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	10	0	0.010000	2744	280000	9.800000e-03	3.648813e-04
1	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	0	1	0.000500	516	1000000	5.160000e-04	4.451115e-05
2	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	0	1	0.000500	17	100230000	1.696099e-07	8.062742e-08
89	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	0	1	0.000500	54	100230000	5.387609e-07	1.436994e-07
144	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	0	1	0.000500	107	100230000	1.067545e-06	2.022786e-07
233	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	0	1	0.000500	130	100230000	1.297017e-06	2.229614e-07
377	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	0	1	0.000500	166	100230000	1.656191e-06	2.519486e-07
610	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	0	1	0.000500	235	100230000	2.344607e-06	2.997725e-07
987	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	0	1	0.000500	200	100230000	1.995411e-06	2.765495e-07
1597	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	0	1	0.000500	255	100230000	2.544148e-06	3.122683e-07
2584	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	0	1	0.000500	310	100230000	3.092886e-06	3.443012e-07
4181	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	0	1	0.000500	297	100230000	2.963185e-06	3.370047e-07
6765	1000	(1.000000,1.000000,1.000000)	0.000000	0.100000	0	1	0.000500	224	100230000	2.234860e-06	2.926725e-07
1	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	10	0	0.010000	2707	270000	1.002593e-02	3.757927e-04
2	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
34	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
55	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	10	0	0.010000	11	100230000	1.097476e-07	6.485667e-08
89	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	10	0	0.010000	389	15870000	2.451166e-05	2.435839e-06
144	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	10	0	0.010000	529	860000	6.151163e-04	5.240248e-05
233	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	10	0	0.010000	1126	370000	3.043243e-03	1.774850e-04
377	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	10	0	0.010000	1870	300000	6.233333e-03	2.816423e-04
610	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	10	0	0.010000	2244	280000	8.014286e-03	3.302647e-04
987	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	10	0	0.010000	2512	280000	8.971429e-03	3.492617e-04
1597	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	10	0	0.010000	2652	280000	9.471429e-03	3.587718e-04
2584	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	10	0	0.010000	2664	270000	9.866667e-03	3.728261e-04
4181	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	10	0	0.010000	2776	270000	1.028148e-02	3.805028e-04
6765	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	10	0	0.010000	2747	270000	1.017407e-02	3.785306e-04
1	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	0	1	0.000500	514	950000	5.410526e-04	4.676237e-05
2	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
89	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
144	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
233	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	0	1	0.000500	2	100230000	1.995411e-08	2.765498e-08
377	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	0	1	0.000500	30	100230000	2.993116e-07	1.071073e-07
610	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	0	1	0.000500	19	100230000	1.895640e-07	8.523836e-08
987	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	0	1	0.000500	34	100230000	3.392198e-07	1.140244e-07
1597	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	0	1	0.000500	67	100230000	6.684625e-07	1.600647e-07
2584	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	0	1	0.000500	63	100230000	6.285543e-07	1.552131e-07
4181	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	0	1	0.000500	88	100230000	8.779806e-07	1.834423e-07
6765	1000	(1.000000,1.000000,1.000000)	0.000000	0.500000	0	1	0.000500	77	100230000	7.682331e-07	1.715946e-07
1	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	10	0	0.010000	2654	270000	9.829630e-03	3.721326e-04
2	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
34	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
55	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
89	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	10	0	0.010000	9	100230000	8.979348e-08	5.866507e-08
144	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	10	0	0.010000	406	6570000	6.179604e-05	6.010911e-06
233	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	10	0	0.010000	702	530000	1.324528e-03	9.791764e-05
377	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	10	0	0.010000	1449	320000	4.528125e-03	2.326241e-04
610	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	10	0	0.010000	2205	280000	7.875000e-03	3.274052e-04
987	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	10	0	0.010000	2566	280000	9.164286e-03	3.529614e-04
1597	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	10	0	0.010000	2582	280000	9.221429e-03	3.540499e-04
2584	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	10	0	0.010000	2761	270000	1.022593e-02	3.794841e-04
4181	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	10	0	0.010000	2789	270000	1.032963e-02	3.813835e-04
6765	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	10	0	0.010000	2799	270000	1.036667e-02	3.820594e-04
1	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	0	1	0.000500	507	990000	5.121212e-04	4.456702e-05
2	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
89	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
144	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
233	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
